1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,EnclosedPorch,ExterCond,ExterQual,Fence,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,KitchenQual,LandSlope,LotArea,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MasVnrArea,MiscVal,MoSold,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemod/Add,YrSold,TotalSF,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_No,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_PreCast,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_A (agr),MSZoning_C (all),MSZoning_FV,MSZoning_I (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscFeature_Gar2,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_Oth,SaleType_VWD,SaleType_WD ,Utilities_AllPub,Utilities_NoSewr
0.424867617,-0.795752209,-0.108531458,0.042811556,-1.008823369,0.307670608,0.609567389,-0.41328205,-0.306636269,-1.349598145,0.373963004,-0.857360567,-0.24046357,-0.771946775,1.18387025,0.270813422,-0.380088387,0.388382592,-0.994564195,0.467506669,-0.122178413,-0.933693328,0.904750371,0.261896574,0.227313456,0.381782112,0.283756032,0.038874948,0.323239552,0.256238327,-0.389739032,-0.757400462,-0.931002659,-0.213532981,-0.837251907,-0.236504709,-0.649065057,-0.357983053,-1.359898279,-0.089543867,-1.920082767,-0.557904065,-0.114438646,-2.368194473,0.623719612,-0.596612469,1.530235484,0.308225449,-0.054980085,0.031896845,2.346497868,0.07066669,-0.90190872,0.654270837,-0.736228297,0.778468433,0.435896906,1.594102193,0.111516528,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.077841843,0.970912814,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,-0.026218107,-0.306636269,-1.349598145,0.373963004,1.068108416,-0.24046357,0.979638946,-0.791707027,0.270813422,0.515791602,0.388382592,0.624119232,-1.322376007,-0.976364881,2.117889743,-0.960427317,0.261896574,-0.751523816,-1.007144668,0.283756032,0.883617052,0.323239552,0.095073054,0.035845777,-0.757400462,-0.931002659,-0.213532981,-0.837251907,-0.236504709,-0.390693088,-0.357983053,0.756278914,-0.089543867,1.030093048,-0.557904065,-0.114438646,0.151790117,-0.712622612,2.170751522,0.767962046,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.230487784,-0.994509303,3.357643741,-1.53574159,0.678665756,-1.444802758,-0.520549229,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.842781146,-0.795752209,-0.108531458,0.042811556,-1.008823369,-1.843348254,0.609567389,-1.045566627,-0.306636269,0.435801951,-1.110808626,-0.857360567,-0.24046357,-0.188084868,-1.275324475,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,0.732008056,0.592098208,-0.960427317,-1.096586302,-0.34787958,-1.007144668,0.283756032,0.883617052,0.323239552,0.195190875,-1.358532591,-0.757400462,-0.931002659,-0.213532981,0.843523457,-0.236504709,-0.364791136,0.148634504,0.756278914,-0.089543867,-0.57909376,-0.557904065,-0.114438646,-0.208207682,-0.712622612,1.248296858,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.90190872,-2.562861143,-0.736228297,-0.518891732,1.164203457,1.594102193,-2.285354274,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.486431133,-0.795752209,-0.108531458,0.042811556,-2.234040874,0.307670608,-2.14375947,1.430680957,-0.306636269,-1.349598145,0.373963004,1.068108416,-0.24046357,-0.771946775,-0.617604745,0.270813422,-0.380088387,0.388382592,-0.994564195,0.467506669,-0.976364881,0.592098208,-0.960427317,0.261896574,0.858007575,0.381782112,0.283756032,0.038874948,0.323239552,0.287983002,-0.342689455,1.252335418,-0.931002659,-0.213532981,-0.837251907,-0.236504709,-0.791784811,-0.626192348,0.756278914,-0.089543867,-1.920082767,0.456131808,-0.114438646,0.151790117,0.102220207,-0.596612469,0.005688608,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.90190872,0.709565293,0.113443258,1.23429768,1.115649687,-0.68507652,0.172371874,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.369861409,-0.795752209,-0.108531458,0.042811556,-1.008823369,0.307670608,-2.14375947,0.750313902,-0.306636269,-0.456898097,0.373963004,1.068108416,-0.24046357,-0.771946775,-0.818305986,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,-0.122178413,-0.933693328,-0.960427317,0.261896574,0.519955527,0.381782112,0.283756032,0.883617052,0.323239552,0.256238327,-0.997106297,-0.757400462,-0.931002659,-0.213532981,-0.837251907,-0.236504709,-0.122737397,0.53604793,0.756278914,-0.089543867,1.834686452,-0.557904065,-0.114438646,-0.208207682,-0.712622612,0.325842195,0.005688608,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.90190872,-0.210333383,0.190686126,0.778468433,0.435896906,1.594102193,-0.757055234,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.138444735,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,-1.040758379,-0.306636269,-0.456898097,0.373963004,-0.857360567,-0.24046357,-0.771946775,2.388077697,0.270813422,-0.380088387,0.388382592,-0.994564195,0.467506669,-0.122178413,-0.933693328,0.904750371,0.261896574,0.358497833,0.381782112,0.283756032,0.038874948,0.323239552,0.285541104,0.155608336,-0.757400462,-0.931002659,-0.213532981,-0.837251907,-0.236504709,0.019982357,0.446644832,-1.359898279,-0.089543867,-0.57909376,0.378129048,-0.114438646,-0.568205481,-0.712622612,-0.596612469,0.767962046,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,0.440933152,1.24994293,-0.736228297,1.199233891,1.018542146,1.594102193,0.791989946,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.253176742,-0.795752209,-0.108531458,0.042811556,1.441611642,0.307670608,-1.22598385,0.31997573,-0.306636269,-1.349598145,0.373963004,1.068108416,-0.24046357,0.979638946,0.27225136,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,0.732008056,0.592098208,-0.960427317,0.261896574,-0.468972851,0.381782112,0.283756032,-1.650609261,0.323239552,0.180539487,0.243291638,-0.757400462,-0.931002659,-0.213532981,-0.837251907,-0.236504709,0.188863083,0.893660323,0.756278914,-0.089543867,1.566488651,-0.056457754,-0.114438646,1.591781311,-0.712622612,0.325842195,0.005688608,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,0.440933152,0.473307163,-0.079663914,-0.308509002,-1.069269966,0.834375955,0.421325564,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.532165224,2.120685294,-0.108531458,3.86731056,1.441611642,-3.994367115,0.609567389,-0.422898545,-0.306636269,-0.010548073,0.373963004,-0.857360567,-0.24046357,0.979638946,-0.247637397,-3.687986413,-0.060131248,-2.213780772,0.624119232,0.467506669,-0.122178413,-0.933693328,0.904750371,0.261896574,-2.325736336,-2.396071448,-2.156242363,-0.805867157,-1.739336637,-4.608022636,1.915690233,-0.757400462,-0.356097791,-0.213532981,0.843523457,-0.236504709,-0.617335166,-0.149375823,0.756278914,7.099262824,1.030093048,-0.557904065,-0.114438646,-1.288201078,0.167407633,-0.596612469,1.530235484,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,1.112354088,-0.843706241,-0.736228297,-3.429186155,0.193128056,0.074649717,0.494628595,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.659928314,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,-0.30820823,0.452202543,-0.306636269,-0.903248121,0.373963004,-0.857360567,-0.24046357,-1.355808682,0.069132032,0.270813422,-0.380088387,0.388382592,0.624119232,-3.112258684,-0.976364881,0.592098208,-0.960427317,0.261896574,-0.65565831,-1.007144668,0.283756032,0.038874948,0.323239552,0.170771894,-0.210095193,1.252335418,0.218807077,-0.213532981,0.843523457,-0.236504709,-0.209379426,0.446644832,0.756278914,-0.089543867,-0.57909376,-0.557904065,-0.114438646,-0.568205481,0.265188771,-0.596612469,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.230487784,0.400419016,-0.736228297,-0.448764155,-1.263485046,-1.444802758,0.088004235,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.134800711,1.645413997,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,-0.925360434,2.531529208,-0.903248121,-2.595580256,-0.857360567,4.153461662,-0.771946775,-0.068698941,0.270813422,-0.380088387,0.388382592,-0.994564195,0.467506669,1.586194524,0.592098208,0.904750371,0.261896574,1.095148564,1.770708893,0.283756032,0.883617052,0.323239552,0.258680225,1.357511162,1.252335418,-0.931002659,-0.213532981,-0.837251907,-0.236504709,0.156874172,0.118833471,-0.654505882,-0.089543867,0.761895247,-0.557904065,-0.114438646,-1.288201078,2.334889533,-0.596612469,0.767962046,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,1.783775024,0.151593965,0.777731928,0.813532221,0.484450676,0.074649717,0.964874453,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.090027245,0.092381023,-0.108531458,-3.781687448,0.216394136,0.307670608,0.609567389,0.459414914,-0.306636269,-1.349598145,0.373963004,-0.857360567,4.153461662,-1.355808682,-0.864249644,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,1.586194524,0.592098208,0.904750371,-3.813552054,0.530046633,0.381782112,0.283756032,0.883617052,0.323239552,0.153678608,0.008043754,-0.757400462,0.218807077,-0.213532981,-0.837251907,-0.236504709,0.101443995,0.148634504,0.756278914,-0.089543867,0.493697445,-0.557904065,2.241134102,-0.208207682,-0.370388628,2.170751522,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,0.440933152,-0.562207193,2.631560776,-1.185103708,0.290235596,-1.444802758,-0.300640136,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-0.842781146,1.244553863,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,0.089179839,-0.306636269,-0.456898097,0.373963004,1.068108416,-0.24046357,-0.771946775,-0.416903504,0.270813422,-0.380088387,0.388382592,-0.994564195,0.467506669,-0.122178413,-0.933693328,0.904750371,0.261896574,0.837825363,0.381782112,0.283756032,0.038874948,0.323239552,0.27821541,0.459291968,1.252335418,-0.931002659,-0.213532981,-0.837251907,-0.236504709,-0.202903938,0.297639668,0.756278914,-0.089543867,0.761895247,-0.557904065,-0.114438646,1.591781311,0.395563622,-0.596612469,0.005688608,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,0.440933152,-0.484292278,-0.736228297,1.094042527,0.872880836,0.074649717,0.034064269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
-1.366071032,-0.795752209,-0.108531458,0.042811556,-2.234040874,-1.843348254,0.609567389,-1.045566627,-0.306636269,0.435801951,-1.110808626,-0.857360567,-0.24046357,-0.188084868,-1.275324475,0.270813422,-0.380088387,0.388382592,0.624119232,0.467506669,-0.122178413,-0.933693328,-0.960427317,-5.172034929,-1.034074781,-1.007144668,-4.596240758,0.883617052,0.323239552,0.153678608,-1.320037483,-0.757400462,-0.931002659,-0.213532981,0.843523457,-0.236504709,0.136023101,0.267838635,0.756278914,7.099262824,0.493697445,-0.557904065,-0.114438646,-0.568205481,-0.712622612,-1.519067133,-3.043405144,-3.504286258,-0.054980085,0.031896845,-0.299431356,0.07066669,-1.573329656,-2.562861143,-0.365462528,-1.079912343,-1.603361437,-0.68507652,-2.543989496,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.240177069,-0.795752209,-0.108531458,0.042811556,-1.008823369,0.307670608,0.609567389,0.632511833,0.206478393,-1.349598145,-2.595580256,1.068108416,-0.24046357,0.979638946,-0.259727833,0.270813422,2.563517291,0.388382592,0.624119232,-3.112258684,-0.122178413,-0.933693328,-0.960427317,0.261896574,0.000263574,0.381782112,-4.596240758,0.883617052,-3.801912826,0.190307079,-0.530887762,-0.757400462,-0.931002659,-0.213532981,0.843523457,-0.236504709,-0.109656912,0.446644832,0.756278914,-0.089543867,-0.57909376,-0.557904065,1.770019552,-0.208207682,-0.712622612,1.248296858,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.230487784,0.488387469,-0.736228297,-0.168253849,-0.875054886,-0.68507652,-0.071049511,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.696306756,-0.795752209,-0.108531458,0.042811556,0.216394136,0.307670608,0.609567389,1.59416138,0.516485169,-0.903248121,-0.368422811,1.068108416,-0.24046357,0.979638946,-0.97306357,0.270813422,-0.380088387,0.388382592,0.624119232,-1.322376007,1.586194524,2.117889743,-0.960427317,0.261896574,-0.554747251,-1.007144668,0.283756032,0.883617052,0.323239552,0.190307079,-0.18229317,-0.757400462,1.368616812,-0.213532981,0.843523457,-0.236504709,-0.261183329,0.744655159,0.756278914,-0.089543867,-0.57909376,-0.557904065,-0.114438646,-1.648198876,-0.712622612,-0.596612469,-0.75658483,0.308225449,-0.054980085,0.031896845,-0.299431356,0.07066669,-0.230487784,0.89806912,-0.736228297,-0.343572791,-1.117823736,-0.68507652,0.379833282,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0.853013888,-0.795752209,-0.108531458,0.042811556,-2.234040874,0.307670608,-1.22598385,2.399542876,-0.306636269,-0.456898097,0.373963004,1.068108416,-0.24046357,-0.771946775,-1.275324475,0.270813422,-0.380088387,0.388382592,-0.994564195,-1.322376007,1.586194524,2.117889743,-0.960427317,0.261896574,0.338315621,0.381782112,-3.376241561,0.038874948,-2.770624731,0.244028836,-0.062530611,1.252335418,-0.931002659,-0.213532981,-0.837251907,3.491922463,0.254265511,0.834058258,0.756278914,-0.089543867,-0.57909376,0.428273679,-0.114438646,0.511787915,3.817903465,-0.596612469,0.767962046,0.308225449,-0.054980085,0.031896845,4.588187906,0.07066669,-1.573329656,1.038818644,-0.736228297,0.603149492,0.193128056,1.594102193,0.5347378,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
